Advertiser,Advertiser Currency,Insertion Order,App/URL,Impressions,Clicks,Click Rate (CTR),Total Conversions,Post-Click Conversions,Post-View Conversions,Revenue (Adv Currency),Media Cost (Advertiser Currency)
,,,,2197134,4236,0.19%,0,0,0,486.320419,381.128855
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,999.md,194065,179,0.09%,0,0,0,29.437524,23.07016
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,voloscentr.ru,5,0,0.00%,0,0,0,0.001008,0.00079
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,volyn24.com,5,0,0.00%,0,0,0,0.001799,0.00141
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,vopros-pdd.info,5,0,0.00%,0,0,0,0.001008,0.00079
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,vorozheya.org,5,0,0.00%,0,0,0,0.002054,0.00161
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,vost.com.ua,5,0,0.00%,0,0,0,0.004759,0.00373
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,vse-dlya-detey.ru,5,0,0.00%,0,0,0,0.000383,0.0003
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,vse.kz,5,0,0.00%,0,0,0,0.001378,0.00108
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,vxzone.com,5,0,0.00%,0,0,0,0.001187,0.00093
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,vybor.top,5,0,0.00%,0,0,0,0.001365,0.00107
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,wallpaperup.com,5,0,0.00%,0,0,0,0.000339,0.000266
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,watchfaces.be,5,0,0.00%,0,0,0,0.001353,0.00106
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,weatherarchive.ru,5,0,0.00%,0,0,0,0.001544,0.00121
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,webcodeshools.com,5,0,0.00%,0,0,0,0.002192,0.001718
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,webgazeta.top,5,0,0.00%,0,0,0,0.000526,0.000412
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,webneel.com,5,0,0.00%,0,0,0,0.001286,0.001008
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,webnovelonline.com,5,0,0.00%,0,0,0,0.001467,0.00115
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,webref.ru,5,0,0.00%,0,0,0,0.000421,0.00033
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,websiteoutlook.com,5,0,0.00%,0,0,0,0.001467,0.00115
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,weddingforward.com,5,0,0.00%,0,0,0,0.001077,0.000844
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,weller.ru,5,0,0.00%,0,0,0,0.000893,0.0007
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,wereteno.com.ua,5,0,0.00%,0,0,0,0.000212,0.000166
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,whatismyip.com,5,0,0.00%,0,0,0,0.001425,0.001117
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,whosenumber.info,5,0,0.00%,0,0,0,0.002412,0.00189
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,wild-mistress.ru,5,0,0.00%,0,0,0,0.001034,0.00081
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,wincore.ru,5,0,0.00%,0,0,0,0.000842,0.00066
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,windowsloop.com,5,0,0.00%,0,0,0,0.00191,0.001497
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,windowsproductkey.net,5,0,0.00%,0,0,0,0.001723,0.00135
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,wings.io,5,0,0.00%,0,0,0,0.002488,0.00195
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,wodloft.ru,5,0,0.00%,0,0,0,0.001174,0.00092
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,womenworking.com,5,0,0.00%,0,0,0,0.001164,0.000912
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,womo.ua,5,0,0.00%,0,0,0,0.003071,0.002407
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,workking.ru,5,0,0.00%,0,0,0,0.001837,0.00144
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,worldation.com,5,0,0.00%,0,0,0,0.000984,0.000771
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,worldatlas.com,5,0,0.00%,0,0,0,0.00061,0.000478
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,worldofmods.com,5,0,0.00%,0,0,0,0.001327,0.00104
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,wornontv.net,5,0,0.00%,0,0,0,0.000651,0.00051
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,wow4u.com,5,0,0.00%,0,0,0,0.001164,0.000912
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,wuxiaworld.online,5,0,0.00%,0,0,0,0.00051,0.0004
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,www-formula.ru,5,0,0.00%,0,0,0,0.001557,0.00122
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,wzone.vegalab.ru,5,0,0.00%,0,0,0,0.001723,0.00135
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,xgar.io,5,0,0.00%,0,0,0,0.001647,0.001291
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,xiaomifirmwareupdater.com,5,0,0.00%,0,0,0,0.001123,0.00088
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,xn----7sbpabhjc0bdcg5j.xn--p1ai,5,0,0.00%,0,0,0,0.001786,0.0014
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,xn----8sbme1be1ag1b8c.xn--p1ai,5,0,0.00%,0,0,0,0.000804,0.00063
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,xn----ctbibqemlceahmok5omc.xn--p1ai,5,0,0.00%,0,0,0,0.001197,0.000938
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,xn--80ajiff1g.com,5,0,0.00%,0,0,0,0.002207,0.00173
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,xxl-sale.co.uk,5,0,0.00%,0,0,0,0.001404,0.0011
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,y-story.ru,5,0,0.00%,0,0,0,0.001212,0.00095
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,yalla7k.me,5,0,0.00%,0,0,0,0.002182,0.00171
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,yannik.biz,5,0,0.00%,0,0,0,0.001059,0.00083
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,yaumnica.ru,5,0,0.00%,0,0,0,0.000855,0.00067
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,yaytext.com,5,0,0.00%,0,0,0,0.001647,0.001291
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,ydoo.info,5,0,0.00%,0,0,0,0.001391,0.00109
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,yellowblissroad.com,5,0,0.00%,0,0,0,0.001272,0.000997
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,ynet - iOS (424830861),5,0,0.00%,0,0,0,0.00221,0.001732
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,yogapedia.com,5,0,0.00%,0,0,0,0.001512,0.001185
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,youex.biz,5,0,0.00%,0,0,0,0.000574,0.00045
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,youmemindbody.com,5,0,0.00%,0,0,0,0.001091,0.000855
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,youthgroupgames.com.au,5,0,0.00%,0,0,0,0.00037,0.00029
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,youweekly.gr,5,0,0.00%,0,0,0,0.000561,0.00044
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,ytechb.com,5,0,0.00%,0,0,0,0.001632,0.001279
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,zagovorov.ru,5,0,0.00%,0,0,0,0.001365,0.00107
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,zagranitsa.com,5,0,0.00%,0,0,0,0.000906,0.00071
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,zak-kor.net,5,0,0.00%,0,0,0,0.001799,0.00141
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,zamenarenault.ru,5,0,0.00%,0,0,0,0.00074,0.00058
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,zapchast.com.ua,5,0,0.00%,0,0,0,0.000393,0.000308
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,zapchasti.expert,5,0,0.00%,0,0,0,0.000829,0.00065
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,zdorov-doma.ru,5,0,0.00%,0,0,0,0.001391,0.00109
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,zemeljka.ru,5,0,0.00%,0,0,0,0.000689,0.00054
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,zhenomaniya.ru,5,0,0.00%,0,0,0,0.001353,0.00106
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,ziar.com,5,0,0.00%,0,0,0,0.000852,0.000668
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,ziardehunedoara.ro,5,0,0.00%,0,0,0,0.001059,0.00083
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,zone.msn.com,5,0,0.00%,0,0,0,0.002654,0.00208
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,zoo-club.org,5,0,0.00%,0,0,0,0.000715,0.00056
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,zooquizzes.com,5,0,0.00%,0,0,0,0.000798,0.000625
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,zubolom.ru,5,0,0.00%,0,0,0,0.000077,0.00006
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,zvonili.com,5,0,0.00%,0,0,0,0.001952,0.00153
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Косынка: Классический пасьянс - iOS (1193526382),5,0,0.00%,0,0,0,0.002492,0.001953
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Любимому мужчине - Android (ru.centerion.beloved_man),5,0,0.00%,0,0,0,0.003917,0.00307
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,ТСН: новости и выпуски - Android (ua.tsn.TCH_3),5,0,0.00%,0,0,0,0.001285,0.001007
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,بانوراما فيديو محرر الفيديو نسخة انستقرام و يوتيوب - iOS (1235624450),5,0,0.00%,0,0,0,0.002125,0.001665
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,쥬얼위즈 - Android (com.pang.candyjewel.google),5,0,0.00%,0,0,0,0.005188,0.004066
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,🐞Ladybug Dress Up : Fashion - Dressing - Game 🐞 - Android (com.dressuplady.dressup),5,0,0.00%,0,0,0,0.002146,0.001682
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,0x10c-zone.ru,4,0,0.00%,0,0,0,0.000255,0.0002
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,100.best-poems.net,4,0,0.00%,0,0,0,0.000638,0.0005
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,10words.com,4,0,0.00%,0,0,0,0.000931,0.00073
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,192-168-1-1ip.mobi,4,0,0.00%,0,0,0,0.00148,0.00116
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,1927.kiev.ua,4,0,0.00%,0,0,0,0.001046,0.00082
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,1beton.info,4,0,0.00%,0,0,0,0.000804,0.00063
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,33devici.ru,4,0,0.00%,0,0,0,0.001148,0.0009
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,365moda.ru,4,0,0.00%,0,0,0,0.001148,0.0009
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,3dtextures.me,4,0,0.00%,0,0,0,0.000872,0.000683
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,3pulse.com,4,0,0.00%,0,0,0,0.003305,0.00259
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,40-nedel.ru,4,0,0.00%,0,0,0,0.000306,0.00024
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,41051.com,4,0,0.00%,0,0,0,0.001225,0.00096
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,4x4community.co.za,4,0,0.00%,0,0,0,0.00096,0.000752
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,51juego.com,4,0,0.00%,0,0,0,0.001225,0.00096
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,6sotok-dom.com,4,0,0.00%,0,0,0,0.000786,0.000616
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,777score.ru,4,0,0.00%,0,0,0,0.000995,0.00078
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,7mednews.ru,4,0,0.00%,0,0,0,0.000507,0.000397
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,911-win.ru,4,0,0.00%,0,0,0,0.000792,0.000621
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Add Light Effect - Android (hg.hgj.jhj),4,1,25.00%,0,0,0,0.001679,0.001316
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Amino для Undertale - Android (com.narvii.amino.x105894570),4,0,0.00%,0,0,0,0.000561,0.00044
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,AndroVid Video Editor - Android (com.androvid),4,0,0.00%,0,0,0,0.001308,0.001025
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Army Battle Simulator - Android (com.rappidstudios.simulatorbattlearmy),4,0,0.00%,0,0,0,0.001378,0.00108
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Army Men Toy Squad Survival War Shooting - Android (us.army.men.toys.mafia.rope.hero.gta.ganagste),4,0,0.00%,0,0,0,0.001605,0.001258
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Army Toy Men Survival War Shooting Counter OffRoad - Android (com.armystrick.games),4,0,0.00%,0,0,0,0.001096,0.000859
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,"Audio Recorder, Voice Recorder & Sound Recording - Android (com.magicbryne.voicerecorder)",4,0,0.00%,0,0,0,0.001517,0.001189
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Auto Photo Cut Paste - Android (com.morningshine.autocutpaste),4,0,0.00%,0,0,0,0.001522,0.001193
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Auto call recorder - Android (com.tool.auto.recorder_apps.callrecorder),4,0,0.00%,0,0,0,0.003398,0.002663
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,"Avatan - Photo Editor, Effects and Touch Up - iOS (790284480)",4,0,0.00%,0,0,0,0.001799,0.00141
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Balls Breaker HD - best falling balls - Android (pl.kds.ballsbreakerhd),4,0,0.00%,0,0,0,0.001669,0.001308
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Beauty Camera - Best Selfie Camera & Photo Editor - Android (hd.filter.camera),4,0,0.00%,0,0,0,0.001421,0.001114
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Bricks Breaker : Galaxy Shooter - Android (com.superbox.aos.galaxyshooter),4,0,0.00%,0,0,0,0.001615,0.001266
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Bubble Cloud Planet - iOS (806904019),4,0,0.00%,0,0,0,0.004068,0.003188
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Bubble Shooter - Android (puzzle.games.bubble.shooter.deluxe),4,0,0.00%,0,0,0,0.001273,0.000998
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Bubble Shooter! Extreme - Android (bubble.shooter.exxtreme),4,0,0.00%,0,0,0,0.001453,0.001139
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Buildings for Minecraft - Android (com.electricfoal.buildingsformcpe),4,0,0.00%,0,0,0,0.00143,0.001121
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Calciomercato.com - Android (it.know.calciomercato.com.free.app),4,0,0.00%,0,0,0,0.002042,0.0016
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Car computer - Olivia Drive | OBD2 - ELM327 - Android (horhomun.oliviadrive),4,0,0.00%,0,0,0,0.001547,0.001212
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Case Simulator 2 - Android (com.SmokedStudios.CSim2),4,0,0.00%,0,0,0,0.001693,0.001327
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Case Simulator для Standoff 2 - Android (ru.catflix.standoff2case),4,0,0.00%,0,0,0,0.001414,0.001108
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Cat Simulator - and friends 🐾 - Android (com.maltd.petsimulator),4,0,0.00%,0,0,0,0.00146,0.001144
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Change Photo Background - Auto Changer Backgrounds - Android (com.simosoufo.changephotobackground),4,0,0.00%,0,0,0,0.002806,0.002199
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,City Fighter vs Street Gang - Android (com.soneraltincit.cityfightvsstreetgang),4,0,0.00%,0,0,0,0.001266,0.000992
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Classic Solitaire - Android (com.me2zen.classicsolitaire),4,0,0.00%,0,0,0,0.004707,0.003689
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Color Bump 3D - Android (com.colorup.game),4,0,0.00%,0,0,0,0.00689,0.0054
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Coloring Book - Color by Number & Paint by Number - Android (com.iceors.colorbook.release),4,0,0.00%,0,0,0,0.004776,0.003743
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Cooking Chef - Android (com.cookingchef.kitchen.free),4,0,0.00%,0,0,0,0.000664,0.00052
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Cooking Star Restaurant - Android (eagles.cooking.star.restaurant),4,0,0.00%,0,0,0,0.002817,0.002208
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Couple Photo Suit - Android (photoframeeditors.couplephotosuit),4,0,0.00%,0,0,0,0.004946,0.003876
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Deer hunting games 2019- Wild Animal shooting 3D - Android (com.ig.deer.hunting.animal.shooting.games),4,0,0.00%,0,0,0,0.001319,0.001034
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Delete Photo Recovery - Restore Video and Files - Android (com.tempstore.deletephoto),4,0,0.00%,0,0,0,0.001715,0.001344
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Deleted Photo Recovery - Restore Deleted Photos - Android (com.restore.deleted.photos.deleted.photo.recovery),4,0,0.00%,0,0,0,0.001869,0.001465
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Dj Music Cool Man Keyboard Theme - Android (com.ikeyboard.theme.dj.music.cool.man),4,0,0.00%,0,0,0,0.001641,0.001286
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Download Music - Mp3 Downloader - Android (com.catriona.musica.descargar),4,0,0.00%,0,0,0,0.001807,0.001416
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Dungeon Chronicle - Android (com.BUNKERim.DC),4,0,0.00%,0,0,0,0.001363,0.001068
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Earphone mode off - Android (com.techmindsindia.earphonemodeoffon),4,0,0.00%,0,0,0,0.001558,0.001221
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Easy Touch - Auto Clicker - Android (com.auto.easytouch),4,0,0.00%,0,0,0,0.001345,0.001054
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,El Tiempo 14 días - Android (aplicacion.tiempo),4,0,0.00%,0,0,0,0.001363,0.001068
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Equestria Princess Girls Game EP1 - Android (com.princess.Equestria.girls.Eps),4,0,0.00%,0,0,0,0.001428,0.001119
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Escaping Noob vs Hacker: one level of Jailbreak - Android (com.noob.vs.pro.hacker.block.lucky.one.level.jailbreak),4,0,0.00%,0,0,0,0.001082,0.000848
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,"Face camera - live filter,Selfie photo edit cam - Android (sweet.snapface.facefilter)",4,0,0.00%,0,0,0,0.001663,0.001303
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Famous Birthdays - iOS (646707938),4,0,0.00%,0,0,0,0.000577,0.000452
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Fancy Clean-Booster & Cleaner - Android (com.fancyclean.boost),4,0,0.00%,0,0,0,0.001364,0.001069
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Farm harvest 3- juice jam heroes free match 3 game - Android (com.letsfungame.farmharvest3),4,1,25.00%,0,0,0,0.004646,0.003641
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Farmship: TriPeaks Solitaire - Android (com.magiplay.solitaire.tripeaks.farm.harvest),4,0,0.00%,0,0,0,0.003813,0.002988
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Female Workout Coach - Android (com.female.workout.home.femaleworkoutcoach),4,0,0.00%,0,0,0,0.001318,0.001033
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,File Manager - Android (com.tohsoft.filemanager.v2),4,0,0.00%,0,0,0,0.001495,0.001172
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Find The Differences - Spot it - Android (com.rvappstudios.puzzle.game.find.difference.ftd),4,1,25.00%,0,0,0,0.001679,0.001316
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Fish game toy for cats - Android (com.namelesslab.fishgametoyforcats),4,0,0.00%,0,0,0,0.001674,0.001312
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,FishVPN – Unlimited Free VPN Proxy & Security VPN - Android (com.getfishvpn.fishvpn),4,0,0.00%,0,0,0,0.001387,0.001087
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Flaming Core - Android (com.habby.flamingcore),4,0,0.00%,0,0,0,0.001717,0.001346
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Flash Alerts 3 - Blink Flash on Call & for All - Android (com.flashalerts3.oncallsmsforall),4,0,0.00%,0,0,0,0.001683,0.001319
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Flashlight- LED flashlight for free - Android (com.flashlight.LED.brightest.callscreen),4,0,0.00%,0,0,0,0.001458,0.001143
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Football on TV and livescore - Android (com.mfutbg.app),4,0,0.00%,0,0,0,0.001872,0.001467
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Free Ringtones 2019 - Android (com.ringtones.freetones),4,0,0.00%,0,0,0,0.005659,0.004435
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Free Tarot Reading - Android (com.grupoprecedo.tarotgratis),4,0,0.00%,0,0,0,0.005304,0.004157
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,French Belote - Free - Android (com.eryodsoft.android.cards.belote.lite),4,0,0.00%,0,0,0,0.001353,0.00106
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Furious Car Driving 2017 - Android (com.MobimiGames.FuriousCarDriving),4,0,0.00%,0,0,0,0.001457,0.001142
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,GUNSHIP BATTLE : Helicopter 3D - Android (com.theonegames.gunshipbattle),4,1,25.00%,0,0,0,0.001632,0.001279
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Garden Flowers Blossom - Android (wildfire.jewelstar.GardenBlossomFlower),4,1,25.00%,0,0,0,0.001231,0.000965
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Gems Blast - Android (com.gemsblast.puzzlelegend),4,0,0.00%,0,0,0,0.003605,0.002825
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Glow Puzzle Block - Classic Puzzle Game - Android (com.glow.block.puzzle.classicpuzzlegame),4,0,0.00%,0,0,0,0.001525,0.001195
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,GnaCAD - Android (com.gna.cad),4,0,0.00%,0,0,0,0.001598,0.001252
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Goal Live Scores - Android (com.kokteyl.goal),4,0,0.00%,0,0,0,0.000635,0.000498
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Grandpa And Granny Two Night Hunters - Android (net.wildgames.grandpagrannytwohunters),4,0,0.00%,0,0,0,0.001067,0.000836
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Heavy Duty Tractor Pull - Android (com.pin.tractor.pulling.simulation.free),4,0,0.00%,0,0,0,0.001021,0.0008
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Helicopter Craft: Flying & Crafting Game 2017 - Android (com.survivalcrafting.rc.minecraft.helicopter.games.flight.flying.simulator.fly.aircraft.heli.craft.plane.gunship.chopper.free),4,0,0.00%,0,0,0,0.004451,0.003488
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Hi scary Granny Neighbor: Craft Mods Scary Games - Android (com.hellogranny.scaryneighbor),4,0,0.00%,0,0,0,0.001439,0.001128
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Hide Pictures & Videos - FotoX - Android (com.smsrobot.photox),4,0,0.00%,0,0,0,0.001433,0.001123
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Highway Car Traffic Racing 3D: New Car Games 2019 - Android (com.gamexis.racing.ferocity.apps),4,0,0.00%,0,0,0,0.003237,0.002537
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Hot or Not - Find someone right now - Android (com.hotornot.app),4,2,50.00%,0,0,0,0.000757,0.000593
Maximum,EUR,IO Traffic | Tombola cu automobil : Chisinau,Ice Scream: Horror Neighborhood - Android (com.keplerians.icescream),4,0,0.00%,0,0,0,0.005174,0.004055
